GPU: NVIDIA GeForce RTX 3080 Ti
GPU memory: 12038.19 MB
Epoch [100/200000] Training Loss: 0.00246562 Testing Loss: 0.00202393 || lr: [0.001]
Epoch [170800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [170900/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [171000/200000] Training Loss: 0.00000045 Testing Loss: 0.00000048 || lr: [0.00049]
Epoch [171100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [171200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [171300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [171400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [171500/200000] Training Loss: 0.00000046 Testing Loss: 0.00000060 || lr: [0.00049]
Epoch [171600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [171700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [171800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [171900/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [172000/200000] Training Loss: 0.00000032 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [172100/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [172200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [172300/200000] Training Loss: 0.00000083 Testing Loss: 0.00000082 || lr: [0.00049]
Epoch [172400/200000] Training Loss: 0.00000034 Testing Loss: 0.00000037 || lr: [0.00049]
Epoch [172500/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [172600/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [172700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [172800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [172900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [173900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [174000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [174100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [174200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [174300/200000] Training Loss: 0.00000042 Testing Loss: 0.00000041 || lr: [0.00049]
Epoch [174400/200000] Training Loss: 0.00000032 Testing Loss: 0.00000037 || lr: [0.00049]
Epoch [174500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [174600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [174700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [174800/200000] Training Loss: 0.00000036 Testing Loss: 0.00000041 || lr: [0.00049]
Epoch [174900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [175000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [175100/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [175200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [175300/200000] Training Loss: 0.00000032 Testing Loss: 0.00000048 || lr: [0.00049]
Epoch [175400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [175500/200000] Training Loss: 0.00000042 Testing Loss: 0.00000048 || lr: [0.00049]
Epoch [175600/200000] Training Loss: 0.00000048 Testing Loss: 0.00000043 || lr: [0.00049]
Epoch [175700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [175800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [175900/200000] Training Loss: 0.00000040 Testing Loss: 0.00000042 || lr: [0.00049]
Epoch [176000/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [176100/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [176200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [176300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [176400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [176500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [176600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [176700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [176800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [176900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [177000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [177100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [177200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [177300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [177400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [177500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [177600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [177700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [177800/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [177900/200000] Training Loss: 0.00000044 Testing Loss: 0.00000051 || lr: [0.00049]
Epoch [178000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [178100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [178200/200000] Training Loss: 0.00000078 Testing Loss: 0.00000089 || lr: [0.00049]
Epoch [178300/200000] Training Loss: 0.00000142 Testing Loss: 0.00000165 || lr: [0.00049]
Epoch [178400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [178500/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [178600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [178700/200000] Training Loss: 0.00000093 Testing Loss: 0.00000238 || lr: [0.00049]
Epoch [178800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [178900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [179000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [179100/200000] Training Loss: 0.00000034 Testing Loss: 0.00000037 || lr: [0.00049]
Epoch [179200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [179300/200000] Training Loss: 0.00000154 Testing Loss: 0.00000112 || lr: [0.00049]
Epoch [179400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [179500/200000] Training Loss: 0.00000332 Testing Loss: 0.00000325 || lr: [0.00049]
Epoch [179600/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [179700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [179800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [179900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [180000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [180100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [180200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [180300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [180400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [180500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [180600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [180700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [180800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [180900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [181000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [181100/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [181200/200000] Training Loss: 0.00000068 Testing Loss: 0.00000077 || lr: [0.00049]
Epoch [181300/200000] Training Loss: 0.00000217 Testing Loss: 0.00000243 || lr: [0.00049]
Epoch [181400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [181500/200000] Training Loss: 0.00000038 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [181600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [181700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [181800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [181900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [182000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [182100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [182200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [182300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [182400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [182500/200000] Training Loss: 0.00000032 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [182600/200000] Training Loss: 0.00000034 Testing Loss: 0.00000048 || lr: [0.00049]
Epoch [182700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [182800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [182900/200000] Training Loss: 0.00000031 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [183000/200000] Training Loss: 0.00000409 Testing Loss: 0.00000367 || lr: [0.00049]
Epoch [183100/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [183200/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [183300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [183400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [183500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [183600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [183700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [183800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [183900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [184000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [184100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [184200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [184300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [184400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [184500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [184600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [184700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [184800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [184900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [185000/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [185100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [185200/200000] Training Loss: 0.00000032 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [185300/200000] Training Loss: 0.00000032 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [185400/200000] Training Loss: 0.00000090 Testing Loss: 0.00000118 || lr: [0.00049]
Epoch [185500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [185600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [185700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [185800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [185900/200000] Training Loss: 0.00000045 Testing Loss: 0.00000054 || lr: [0.00049]
Epoch [186000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [186100/200000] Training Loss: 0.00000034 Testing Loss: 0.00000035 || lr: [0.00049]
Epoch [186200/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [186300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [186400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [186500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [186600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [186700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [186800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [186900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [187000/200000] Training Loss: 0.00000053 Testing Loss: 0.00000057 || lr: [0.00049]
Epoch [187100/200000] Training Loss: 0.00001648 Testing Loss: 0.00002111 || lr: [0.00049]
Epoch [187200/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [187300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [187400/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [187500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [187600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [187700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [187800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [187900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [188000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [188100/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [188200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [188300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [188400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [188500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [188600/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [188700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000033 || lr: [0.00049]
Epoch [188800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [188900/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [189000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [189100/200000] Training Loss: 0.00000033 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [189200/200000] Training Loss: 0.00000034 Testing Loss: 0.00000036 || lr: [0.00049]
Epoch [189300/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [189400/200000] Training Loss: 0.00000054 Testing Loss: 0.00000055 || lr: [0.00049]
Epoch [189500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [189600/200000] Training Loss: 0.00000034 Testing Loss: 0.00000038 || lr: [0.00049]
Epoch [189700/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [189800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [189900/200000] Training Loss: 0.00000031 Testing Loss: 0.00000034 || lr: [0.00049]
Epoch [190000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [190100/200000] Training Loss: 0.00000051 Testing Loss: 0.00000058 || lr: [0.00049]
Epoch [190200/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [190300/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [190400/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [190500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [190600/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [190700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [190800/200000] Training Loss: 0.00000030 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [190900/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [191000/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [191100/200000] Training Loss: 0.00000046 Testing Loss: 0.00000047 || lr: [0.00049]
Epoch [191200/200000] Training Loss: 0.00000039 Testing Loss: 0.00000043 || lr: [0.00049]
Epoch [191300/200000] Training Loss: 0.00000040 Testing Loss: 0.00000056 || lr: [0.00049]
Epoch [191400/200000] Training Loss: 0.00000046 Testing Loss: 0.00000052 || lr: [0.00049]
Epoch [191500/200000] Training Loss: 0.00000029 Testing Loss: 0.00000031 || lr: [0.00049]
Epoch [191600/200000] Training Loss: 0.00000105 Testing Loss: 0.00000072 || lr: [0.00049]
Epoch [191700/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Epoch [191800/200000] Training Loss: 0.00000029 Testing Loss: 0.00000032 || lr: [0.00049]
Early stopping!
/home/ubuntu/Schrodinger/GreenNet3/main.py:206: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  net.load_state_dict(torch.load("net.pth", map_location = device))
numerical result for u_1:
Absolute L2 Norm Error: 0.00027043
Absolute Max Norm Error: 0.00171460
Relative L2 Norm Error: 0.214712%
Relative Max Norm Error: 0.685838%
numerical result for u_2:
Absolute L2 Norm Error: 0.00036826
Absolute Max Norm Error: 0.00179922
Relative L2 Norm Error: 0.292388%
Relative Max Norm Error: 0.719687%
numerical result for u_1:
Absolute L2 Norm Error: 0.00053998
Absolute Max Norm Error: 0.00151578
Relative L2 Norm Error: 0.428721%
Relative Max Norm Error: 0.606312%
numerical result for u_2:
Absolute L2 Norm Error: 0.00036784
Absolute Max Norm Error: 0.00109008
Relative L2 Norm Error: 0.292055%
Relative Max Norm Error: 0.436031%
numerical result for u_1:
Absolute L2 Norm Error: 0.00037180
Absolute Max Norm Error: 0.00161524
Relative L2 Norm Error: 0.295197%
Relative Max Norm Error: 0.646094%
numerical result for u_2:
Absolute L2 Norm Error: 0.00035480
Absolute Max Norm Error: 0.00149200
Relative L2 Norm Error: 0.281696%
Relative Max Norm Error: 0.596801%
