GPU: NVIDIA GeForce RTX 4090
GPU memory: 24080.88 MB
Loading existing data...
Epoch 100 / 400000 | Train Loss: 0.22252496 | Test Loss: 0.22624892 | lr: [0.0001]
Epoch 193600 / 400000 | Train Loss: 0.00030833 | Test Loss: 0.00043217 | lr: [3.2768000000000016e-05]
Epoch 193700 / 400000 | Train Loss: 0.00031649 | Test Loss: 0.00044415 | lr: [3.2768000000000016e-05]
Epoch 193800 / 400000 | Train Loss: 0.00030149 | Test Loss: 0.00042618 | lr: [3.2768000000000016e-05]
Epoch 193900 / 400000 | Train Loss: 0.00032051 | Test Loss: 0.00044582 | lr: [3.2768000000000016e-05]
Epoch 194000 / 400000 | Train Loss: 0.00030178 | Test Loss: 0.00042481 | lr: [3.2768000000000016e-05]
Epoch 194100 / 400000 | Train Loss: 0.00030147 | Test Loss: 0.00042520 | lr: [3.2768000000000016e-05]
Epoch 194200 / 400000 | Train Loss: 0.00033144 | Test Loss: 0.00045625 | lr: [3.2768000000000016e-05]
Epoch 194300 / 400000 | Train Loss: 0.00032024 | Test Loss: 0.00044222 | lr: [3.2768000000000016e-05]
Epoch 194400 / 400000 | Train Loss: 0.00030418 | Test Loss: 0.00042809 | lr: [3.2768000000000016e-05]
Epoch 194500 / 400000 | Train Loss: 0.00032495 | Test Loss: 0.00045201 | lr: [3.2768000000000016e-05]
Epoch 194600 / 400000 | Train Loss: 0.00031813 | Test Loss: 0.00044174 | lr: [3.2768000000000016e-05]
Epoch 194700 / 400000 | Train Loss: 0.00030353 | Test Loss: 0.00042742 | lr: [3.2768000000000016e-05]
Epoch 194800 / 400000 | Train Loss: 0.00031105 | Test Loss: 0.00043334 | lr: [3.2768000000000016e-05]
Epoch 194900 / 400000 | Train Loss: 0.00032147 | Test Loss: 0.00044517 | lr: [3.2768000000000016e-05]
Epoch 195000 / 400000 | Train Loss: 0.00030065 | Test Loss: 0.00042239 | lr: [3.2768000000000016e-05]
Epoch 195100 / 400000 | Train Loss: 0.00031827 | Test Loss: 0.00044348 | lr: [3.2768000000000016e-05]
Epoch 195200 / 400000 | Train Loss: 0.00030208 | Test Loss: 0.00042542 | lr: [3.2768000000000016e-05]
Epoch 195300 / 400000 | Train Loss: 0.00032036 | Test Loss: 0.00044151 | lr: [3.2768000000000016e-05]
Epoch 195400 / 400000 | Train Loss: 0.00030012 | Test Loss: 0.00042370 | lr: [3.2768000000000016e-05]
Epoch 195500 / 400000 | Train Loss: 0.00032348 | Test Loss: 0.00044662 | lr: [3.2768000000000016e-05]
Epoch 195600 / 400000 | Train Loss: 0.00029918 | Test Loss: 0.00042243 | lr: [3.2768000000000016e-05]
Epoch 195700 / 400000 | Train Loss: 0.00030953 | Test Loss: 0.00043353 | lr: [3.2768000000000016e-05]
Epoch 195800 / 400000 | Train Loss: 0.00030561 | Test Loss: 0.00042947 | lr: [3.2768000000000016e-05]
Epoch 195900 / 400000 | Train Loss: 0.00030462 | Test Loss: 0.00043032 | lr: [3.2768000000000016e-05]
Epoch 196000 / 400000 | Train Loss: 0.00031724 | Test Loss: 0.00044042 | lr: [3.2768000000000016e-05]
Epoch 196100 / 400000 | Train Loss: 0.00029666 | Test Loss: 0.00041760 | lr: [3.2768000000000016e-05]
Epoch 196200 / 400000 | Train Loss: 0.00030297 | Test Loss: 0.00042542 | lr: [3.2768000000000016e-05]
Epoch 196300 / 400000 | Train Loss: 0.00030955 | Test Loss: 0.00042981 | lr: [3.2768000000000016e-05]
Epoch 196400 / 400000 | Train Loss: 0.00030851 | Test Loss: 0.00043153 | lr: [3.2768000000000016e-05]
Epoch 196500 / 400000 | Train Loss: 0.00032385 | Test Loss: 0.00044918 | lr: [3.2768000000000016e-05]
Epoch 196600 / 400000 | Train Loss: 0.00030862 | Test Loss: 0.00042451 | lr: [3.2768000000000016e-05]
Epoch 196700 / 400000 | Train Loss: 0.00029389 | Test Loss: 0.00041602 | lr: [3.2768000000000016e-05]
Epoch 196800 / 400000 | Train Loss: 0.00029521 | Test Loss: 0.00041636 | lr: [3.2768000000000016e-05]
Epoch 196900 / 400000 | Train Loss: 0.00030084 | Test Loss: 0.00042080 | lr: [3.2768000000000016e-05]
Epoch 197000 / 400000 | Train Loss: 0.00029598 | Test Loss: 0.00041838 | lr: [3.2768000000000016e-05]
Epoch 197100 / 400000 | Train Loss: 0.00030168 | Test Loss: 0.00042649 | lr: [3.2768000000000016e-05]
Epoch 197200 / 400000 | Train Loss: 0.00031226 | Test Loss: 0.00043760 | lr: [3.2768000000000016e-05]
Epoch 197300 / 400000 | Train Loss: 0.00031611 | Test Loss: 0.00043944 | lr: [3.2768000000000016e-05]
Epoch 197400 / 400000 | Train Loss: 0.00030044 | Test Loss: 0.00042341 | lr: [3.2768000000000016e-05]
Epoch 197500 / 400000 | Train Loss: 0.00030464 | Test Loss: 0.00042705 | lr: [3.2768000000000016e-05]
Epoch 197600 / 400000 | Train Loss: 0.00029925 | Test Loss: 0.00042094 | lr: [3.2768000000000016e-05]
Epoch 197700 / 400000 | Train Loss: 0.00030251 | Test Loss: 0.00042168 | lr: [3.2768000000000016e-05]
Epoch 197800 / 400000 | Train Loss: 0.00030882 | Test Loss: 0.00043062 | lr: [3.2768000000000016e-05]
Epoch 197900 / 400000 | Train Loss: 0.00029222 | Test Loss: 0.00041457 | lr: [3.2768000000000016e-05]
Epoch 198000 / 400000 | Train Loss: 0.00030462 | Test Loss: 0.00042694 | lr: [3.2768000000000016e-05]
Epoch 198100 / 400000 | Train Loss: 0.00030916 | Test Loss: 0.00042823 | lr: [3.2768000000000016e-05]
Epoch 198200 / 400000 | Train Loss: 0.00029493 | Test Loss: 0.00041553 | lr: [3.2768000000000016e-05]
Epoch 198300 / 400000 | Train Loss: 0.00029165 | Test Loss: 0.00041470 | lr: [3.2768000000000016e-05]
Epoch 198400 / 400000 | Train Loss: 0.00029370 | Test Loss: 0.00041611 | lr: [3.2768000000000016e-05]
Epoch 198500 / 400000 | Train Loss: 0.00030427 | Test Loss: 0.00042533 | lr: [3.2768000000000016e-05]
Epoch 198600 / 400000 | Train Loss: 0.00029252 | Test Loss: 0.00041352 | lr: [3.2768000000000016e-05]
Epoch 198700 / 400000 | Train Loss: 0.00029358 | Test Loss: 0.00041373 | lr: [3.2768000000000016e-05]
Epoch 198800 / 400000 | Train Loss: 0.00029953 | Test Loss: 0.00041878 | lr: [3.2768000000000016e-05]
Epoch 198900 / 400000 | Train Loss: 0.00030153 | Test Loss: 0.00042489 | lr: [3.2768000000000016e-05]
Epoch 199000 / 400000 | Train Loss: 0.00030439 | Test Loss: 0.00042253 | lr: [3.2768000000000016e-05]
Epoch 199100 / 400000 | Train Loss: 0.00030810 | Test Loss: 0.00042623 | lr: [3.2768000000000016e-05]
Epoch 199200 / 400000 | Train Loss: 0.00032376 | Test Loss: 0.00044557 | lr: [3.2768000000000016e-05]
Epoch 199300 / 400000 | Train Loss: 0.00031006 | Test Loss: 0.00043174 | lr: [3.2768000000000016e-05]
Epoch 199400 / 400000 | Train Loss: 0.00029682 | Test Loss: 0.00041535 | lr: [3.2768000000000016e-05]
Epoch 199500 / 400000 | Train Loss: 0.00030644 | Test Loss: 0.00042762 | lr: [3.2768000000000016e-05]
Epoch 199600 / 400000 | Train Loss: 0.00029811 | Test Loss: 0.00042218 | lr: [3.2768000000000016e-05]
Epoch 199700 / 400000 | Train Loss: 0.00029180 | Test Loss: 0.00041301 | lr: [3.2768000000000016e-05]
Epoch 199800 / 400000 | Train Loss: 0.00031536 | Test Loss: 0.00043249 | lr: [3.2768000000000016e-05]
Epoch 199900 / 400000 | Train Loss: 0.00030279 | Test Loss: 0.00042490 | lr: [3.2768000000000016e-05]
Epoch 200000 / 400000 | Train Loss: 0.00029615 | Test Loss: 0.00041732 | lr: [3.2768000000000016e-05]
Epoch 200100 / 400000 | Train Loss: 0.00031397 | Test Loss: 0.00043781 | lr: [3.2768000000000016e-05]
Epoch 200200 / 400000 | Train Loss: 0.00029403 | Test Loss: 0.00041449 | lr: [3.2768000000000016e-05]
Epoch 200300 / 400000 | Train Loss: 0.00029476 | Test Loss: 0.00041586 | lr: [3.2768000000000016e-05]
Epoch 200400 / 400000 | Train Loss: 0.00029640 | Test Loss: 0.00041766 | lr: [3.2768000000000016e-05]
Epoch 200500 / 400000 | Train Loss: 0.00029325 | Test Loss: 0.00041359 | lr: [3.2768000000000016e-05]
Epoch 200600 / 400000 | Train Loss: 0.00030442 | Test Loss: 0.00042787 | lr: [3.2768000000000016e-05]
Epoch 200700 / 400000 | Train Loss: 0.00029313 | Test Loss: 0.00041289 | lr: [3.2768000000000016e-05]
Epoch 200800 / 400000 | Train Loss: 0.00030082 | Test Loss: 0.00042351 | lr: [3.2768000000000016e-05]
Epoch 200900 / 400000 | Train Loss: 0.00029465 | Test Loss: 0.00041502 | lr: [3.2768000000000016e-05]
Epoch 201000 / 400000 | Train Loss: 0.00030518 | Test Loss: 0.00042182 | lr: [3.2768000000000016e-05]
Epoch 201100 / 400000 | Train Loss: 0.00029588 | Test Loss: 0.00041612 | lr: [3.2768000000000016e-05]
Epoch 201200 / 400000 | Train Loss: 0.00029371 | Test Loss: 0.00041255 | lr: [3.2768000000000016e-05]
Epoch 201300 / 400000 | Train Loss: 0.00031172 | Test Loss: 0.00042994 | lr: [3.2768000000000016e-05]
Epoch 201400 / 400000 | Train Loss: 0.00030017 | Test Loss: 0.00041939 | lr: [3.2768000000000016e-05]
Epoch 201500 / 400000 | Train Loss: 0.00030205 | Test Loss: 0.00042449 | lr: [3.2768000000000016e-05]
Epoch 201600 / 400000 | Train Loss: 0.00030526 | Test Loss: 0.00042434 | lr: [3.2768000000000016e-05]
Epoch 201700 / 400000 | Train Loss: 0.00029095 | Test Loss: 0.00041028 | lr: [3.2768000000000016e-05]
Epoch 201800 / 400000 | Train Loss: 0.00028929 | Test Loss: 0.00040915 | lr: [3.2768000000000016e-05]
Epoch 201900 / 400000 | Train Loss: 0.00031103 | Test Loss: 0.00043195 | lr: [3.2768000000000016e-05]
Epoch 202000 / 400000 | Train Loss: 0.00029158 | Test Loss: 0.00041109 | lr: [3.2768000000000016e-05]
Epoch 202100 / 400000 | Train Loss: 0.00031216 | Test Loss: 0.00043214 | lr: [3.2768000000000016e-05]
Epoch 202200 / 400000 | Train Loss: 0.00029884 | Test Loss: 0.00041557 | lr: [3.2768000000000016e-05]
Epoch 202300 / 400000 | Train Loss: 0.00029742 | Test Loss: 0.00042002 | lr: [3.2768000000000016e-05]
Epoch 202400 / 400000 | Train Loss: 0.00029077 | Test Loss: 0.00041045 | lr: [3.2768000000000016e-05]
Epoch 202500 / 400000 | Train Loss: 0.00031955 | Test Loss: 0.00043402 | lr: [3.2768000000000016e-05]
Epoch 202600 / 400000 | Train Loss: 0.00034293 | Test Loss: 0.00045793 | lr: [3.2768000000000016e-05]
Epoch 202700 / 400000 | Train Loss: 0.00029588 | Test Loss: 0.00041393 | lr: [3.2768000000000016e-05]
Epoch 202800 / 400000 | Train Loss: 0.00031476 | Test Loss: 0.00043625 | lr: [3.2768000000000016e-05]
Epoch 202900 / 400000 | Train Loss: 0.00030170 | Test Loss: 0.00042194 | lr: [3.2768000000000016e-05]
Epoch 203000 / 400000 | Train Loss: 0.00030065 | Test Loss: 0.00042171 | lr: [3.2768000000000016e-05]
Epoch 203100 / 400000 | Train Loss: 0.00028659 | Test Loss: 0.00040652 | lr: [3.2768000000000016e-05]
Epoch 203200 / 400000 | Train Loss: 0.00033988 | Test Loss: 0.00045639 | lr: [3.2768000000000016e-05]
Epoch 203300 / 400000 | Train Loss: 0.00031005 | Test Loss: 0.00043034 | lr: [3.2768000000000016e-05]
Epoch 203400 / 400000 | Train Loss: 0.00032256 | Test Loss: 0.00043613 | lr: [3.2768000000000016e-05]
Epoch 203500 / 400000 | Train Loss: 0.00030139 | Test Loss: 0.00042290 | lr: [3.2768000000000016e-05]
Epoch 203600 / 400000 | Train Loss: 0.00030061 | Test Loss: 0.00041569 | lr: [3.2768000000000016e-05]
Epoch 203700 / 400000 | Train Loss: 0.00029161 | Test Loss: 0.00041144 | lr: [3.2768000000000016e-05]
Epoch 203800 / 400000 | Train Loss: 0.00028414 | Test Loss: 0.00040412 | lr: [3.2768000000000016e-05]
Epoch 203900 / 400000 | Train Loss: 0.00028411 | Test Loss: 0.00040326 | lr: [3.2768000000000016e-05]
Epoch 204000 / 400000 | Train Loss: 0.00029154 | Test Loss: 0.00041158 | lr: [3.2768000000000016e-05]
Epoch 204100 / 400000 | Train Loss: 0.00029091 | Test Loss: 0.00041088 | lr: [3.2768000000000016e-05]
Epoch 204200 / 400000 | Train Loss: 0.00032769 | Test Loss: 0.00044231 | lr: [3.2768000000000016e-05]
Epoch 204300 / 400000 | Train Loss: 0.00029819 | Test Loss: 0.00041878 | lr: [3.2768000000000016e-05]
Epoch 204400 / 400000 | Train Loss: 0.00029909 | Test Loss: 0.00041595 | lr: [3.2768000000000016e-05]
Epoch 204500 / 400000 | Train Loss: 0.00028896 | Test Loss: 0.00040997 | lr: [3.2768000000000016e-05]
Epoch 204600 / 400000 | Train Loss: 0.00028739 | Test Loss: 0.00040646 | lr: [3.2768000000000016e-05]
Epoch 204700 / 400000 | Train Loss: 0.00028029 | Test Loss: 0.00039939 | lr: [3.2768000000000016e-05]
Epoch 204800 / 400000 | Train Loss: 0.00029725 | Test Loss: 0.00041882 | lr: [3.2768000000000016e-05]
Epoch 204900 / 400000 | Train Loss: 0.00028765 | Test Loss: 0.00040746 | lr: [3.2768000000000016e-05]
Epoch 205000 / 400000 | Train Loss: 0.00029924 | Test Loss: 0.00041786 | lr: [3.2768000000000016e-05]
Epoch 205100 / 400000 | Train Loss: 0.00028079 | Test Loss: 0.00039776 | lr: [3.2768000000000016e-05]
Epoch 205200 / 400000 | Train Loss: 0.00028963 | Test Loss: 0.00040798 | lr: [3.2768000000000016e-05]
Epoch 205300 / 400000 | Train Loss: 0.00028317 | Test Loss: 0.00040159 | lr: [3.2768000000000016e-05]
Epoch 205400 / 400000 | Train Loss: 0.00028790 | Test Loss: 0.00040306 | lr: [3.2768000000000016e-05]
Epoch 205500 / 400000 | Train Loss: 0.00030451 | Test Loss: 0.00042201 | lr: [3.2768000000000016e-05]
Epoch 205600 / 400000 | Train Loss: 0.00028859 | Test Loss: 0.00040441 | lr: [3.2768000000000016e-05]
Epoch 205700 / 400000 | Train Loss: 0.00030466 | Test Loss: 0.00042416 | lr: [3.2768000000000016e-05]
Epoch 205800 / 400000 | Train Loss: 0.00027731 | Test Loss: 0.00039583 | lr: [3.2768000000000016e-05]
Epoch 205900 / 400000 | Train Loss: 0.00029606 | Test Loss: 0.00041429 | lr: [3.2768000000000016e-05]
Epoch 206000 / 400000 | Train Loss: 0.00028720 | Test Loss: 0.00040398 | lr: [3.2768000000000016e-05]
Epoch 206100 / 400000 | Train Loss: 0.00028538 | Test Loss: 0.00040181 | lr: [3.2768000000000016e-05]
Epoch 206200 / 400000 | Train Loss: 0.00028821 | Test Loss: 0.00040645 | lr: [3.2768000000000016e-05]
Epoch 206300 / 400000 | Train Loss: 0.00028048 | Test Loss: 0.00039740 | lr: [3.2768000000000016e-05]
Epoch 206400 / 400000 | Train Loss: 0.00028350 | Test Loss: 0.00040167 | lr: [3.2768000000000016e-05]
Epoch 206500 / 400000 | Train Loss: 0.00029849 | Test Loss: 0.00041315 | lr: [3.2768000000000016e-05]
Epoch 206600 / 400000 | Train Loss: 0.00028880 | Test Loss: 0.00040596 | lr: [3.2768000000000016e-05]
Epoch 206700 / 400000 | Train Loss: 0.00029852 | Test Loss: 0.00042130 | lr: [3.2768000000000016e-05]
Epoch 206800 / 400000 | Train Loss: 0.00029958 | Test Loss: 0.00041379 | lr: [3.2768000000000016e-05]
Epoch 206900 / 400000 | Train Loss: 0.00027468 | Test Loss: 0.00039251 | lr: [3.2768000000000016e-05]
Epoch 207000 / 400000 | Train Loss: 0.00028669 | Test Loss: 0.00040311 | lr: [3.2768000000000016e-05]
Epoch 207100 / 400000 | Train Loss: 0.00028772 | Test Loss: 0.00040385 | lr: [3.2768000000000016e-05]
Epoch 207200 / 400000 | Train Loss: 0.00028185 | Test Loss: 0.00040208 | lr: [3.2768000000000016e-05]
Epoch 207300 / 400000 | Train Loss: 0.00028398 | Test Loss: 0.00040227 | lr: [3.2768000000000016e-05]
Epoch 207400 / 400000 | Train Loss: 0.00027386 | Test Loss: 0.00039138 | lr: [3.2768000000000016e-05]
Epoch 207500 / 400000 | Train Loss: 0.00027941 | Test Loss: 0.00039833 | lr: [3.2768000000000016e-05]
Epoch 207600 / 400000 | Train Loss: 0.00029185 | Test Loss: 0.00041086 | lr: [3.2768000000000016e-05]
Epoch 207700 / 400000 | Train Loss: 0.00027245 | Test Loss: 0.00039023 | lr: [3.2768000000000016e-05]
Epoch 207800 / 400000 | Train Loss: 0.00028573 | Test Loss: 0.00040546 | lr: [3.2768000000000016e-05]
Epoch 207900 / 400000 | Train Loss: 0.00027492 | Test Loss: 0.00039168 | lr: [3.2768000000000016e-05]
Epoch 208000 / 400000 | Train Loss: 0.00031884 | Test Loss: 0.00043251 | lr: [3.2768000000000016e-05]
Epoch 208100 / 400000 | Train Loss: 0.00028015 | Test Loss: 0.00039820 | lr: [3.2768000000000016e-05]
Epoch 208200 / 400000 | Train Loss: 0.00027963 | Test Loss: 0.00039646 | lr: [3.2768000000000016e-05]
Epoch 208300 / 400000 | Train Loss: 0.00028531 | Test Loss: 0.00040641 | lr: [3.2768000000000016e-05]
Epoch 208400 / 400000 | Train Loss: 0.00028111 | Test Loss: 0.00039708 | lr: [3.2768000000000016e-05]
Epoch 208500 / 400000 | Train Loss: 0.00028239 | Test Loss: 0.00039969 | lr: [3.2768000000000016e-05]
Epoch 208600 / 400000 | Train Loss: 0.00033030 | Test Loss: 0.00044508 | lr: [3.2768000000000016e-05]
Epoch 208700 / 400000 | Train Loss: 0.00028175 | Test Loss: 0.00039991 | lr: [3.2768000000000016e-05]
Epoch 208800 / 400000 | Train Loss: 0.00029930 | Test Loss: 0.00041192 | lr: [3.2768000000000016e-05]
Epoch 208900 / 400000 | Train Loss: 0.00030103 | Test Loss: 0.00041883 | lr: [3.2768000000000016e-05]
Epoch 209000 / 400000 | Train Loss: 0.00027376 | Test Loss: 0.00039037 | lr: [3.2768000000000016e-05]
Epoch 209100 / 400000 | Train Loss: 0.00028247 | Test Loss: 0.00039955 | lr: [3.2768000000000016e-05]
Epoch 209200 / 400000 | Train Loss: 0.00027434 | Test Loss: 0.00039265 | lr: [3.2768000000000016e-05]
Epoch 209300 / 400000 | Train Loss: 0.00030251 | Test Loss: 0.00041828 | lr: [3.2768000000000016e-05]
Epoch 209400 / 400000 | Train Loss: 0.00027509 | Test Loss: 0.00039136 | lr: [3.2768000000000016e-05]
Epoch 209500 / 400000 | Train Loss: 0.00029544 | Test Loss: 0.00041165 | lr: [3.2768000000000016e-05]
Epoch 209600 / 400000 | Train Loss: 0.00026961 | Test Loss: 0.00038614 | lr: [3.2768000000000016e-05]
Epoch 209700 / 400000 | Train Loss: 0.00029319 | Test Loss: 0.00041372 | lr: [3.2768000000000016e-05]
Epoch 209800 / 400000 | Train Loss: 0.00027807 | Test Loss: 0.00039344 | lr: [3.2768000000000016e-05]
Epoch 209900 / 400000 | Train Loss: 0.00027692 | Test Loss: 0.00039217 | lr: [3.2768000000000016e-05]
Epoch 210000 / 400000 | Train Loss: 0.00028275 | Test Loss: 0.00040283 | lr: [3.2768000000000016e-05]
Epoch 210100 / 400000 | Train Loss: 0.00029045 | Test Loss: 0.00040578 | lr: [3.2768000000000016e-05]
Epoch 210200 / 400000 | Train Loss: 0.00027611 | Test Loss: 0.00039164 | lr: [3.2768000000000016e-05]
Epoch 210300 / 400000 | Train Loss: 0.00027970 | Test Loss: 0.00039304 | lr: [3.2768000000000016e-05]
Epoch 210400 / 400000 | Train Loss: 0.00028235 | Test Loss: 0.00039511 | lr: [3.2768000000000016e-05]
Epoch 210500 / 400000 | Train Loss: 0.00027342 | Test Loss: 0.00038931 | lr: [3.2768000000000016e-05]
Epoch 210600 / 400000 | Train Loss: 0.00027322 | Test Loss: 0.00038939 | lr: [3.2768000000000016e-05]
Epoch 210700 / 400000 | Train Loss: 0.00028913 | Test Loss: 0.00040631 | lr: [3.2768000000000016e-05]
Epoch 210800 / 400000 | Train Loss: 0.00027939 | Test Loss: 0.00039706 | lr: [3.2768000000000016e-05]
Epoch 210900 / 400000 | Train Loss: 0.00027660 | Test Loss: 0.00039260 | lr: [3.2768000000000016e-05]
Epoch 211000 / 400000 | Train Loss: 0.00027726 | Test Loss: 0.00039514 | lr: [3.2768000000000016e-05]
Epoch 211100 / 400000 | Train Loss: 0.00029157 | Test Loss: 0.00040933 | lr: [3.2768000000000016e-05]
Epoch 211200 / 400000 | Train Loss: 0.00027994 | Test Loss: 0.00039521 | lr: [3.2768000000000016e-05]
Epoch 211300 / 400000 | Train Loss: 0.00029959 | Test Loss: 0.00042404 | lr: [3.2768000000000016e-05]
Epoch 211400 / 400000 | Train Loss: 0.00026878 | Test Loss: 0.00038491 | lr: [3.2768000000000016e-05]
Epoch 211500 / 400000 | Train Loss: 0.00027499 | Test Loss: 0.00039009 | lr: [3.2768000000000016e-05]
Epoch 211600 / 400000 | Train Loss: 0.00028276 | Test Loss: 0.00039885 | lr: [3.2768000000000016e-05]
Epoch 211700 / 400000 | Train Loss: 0.00027746 | Test Loss: 0.00039179 | lr: [3.2768000000000016e-05]
Epoch 211800 / 400000 | Train Loss: 0.00029056 | Test Loss: 0.00040350 | lr: [3.2768000000000016e-05]
Epoch 211900 / 400000 | Train Loss: 0.00027584 | Test Loss: 0.00039042 | lr: [3.2768000000000016e-05]
Epoch 212000 / 400000 | Train Loss: 0.00026809 | Test Loss: 0.00038508 | lr: [3.2768000000000016e-05]
Epoch 212100 / 400000 | Train Loss: 0.00031002 | Test Loss: 0.00042008 | lr: [3.2768000000000016e-05]
Epoch 212200 / 400000 | Train Loss: 0.00027080 | Test Loss: 0.00038661 | lr: [3.2768000000000016e-05]
Epoch 212300 / 400000 | Train Loss: 0.00027081 | Test Loss: 0.00038676 | lr: [3.2768000000000016e-05]
Epoch 212400 / 400000 | Train Loss: 0.00027583 | Test Loss: 0.00039119 | lr: [3.2768000000000016e-05]
Epoch 212500 / 400000 | Train Loss: 0.00027967 | Test Loss: 0.00039388 | lr: [3.2768000000000016e-05]
Epoch 212600 / 400000 | Train Loss: 0.00028926 | Test Loss: 0.00040283 | lr: [3.2768000000000016e-05]
Epoch 212700 / 400000 | Train Loss: 0.00027958 | Test Loss: 0.00039547 | lr: [3.2768000000000016e-05]
Epoch 212800 / 400000 | Train Loss: 0.00028195 | Test Loss: 0.00039757 | lr: [3.2768000000000016e-05]
Epoch 212900 / 400000 | Train Loss: 0.00026563 | Test Loss: 0.00038184 | lr: [3.2768000000000016e-05]
Epoch 213000 / 400000 | Train Loss: 0.00027071 | Test Loss: 0.00038693 | lr: [3.2768000000000016e-05]
Epoch 213100 / 400000 | Train Loss: 0.00026722 | Test Loss: 0.00038239 | lr: [3.2768000000000016e-05]
Epoch 213200 / 400000 | Train Loss: 0.00026427 | Test Loss: 0.00037974 | lr: [3.2768000000000016e-05]
Epoch 213300 / 400000 | Train Loss: 0.00027510 | Test Loss: 0.00038712 | lr: [3.2768000000000016e-05]
Epoch 213400 / 400000 | Train Loss: 0.00026968 | Test Loss: 0.00038553 | lr: [3.2768000000000016e-05]
Epoch 213500 / 400000 | Train Loss: 0.00026865 | Test Loss: 0.00038322 | lr: [3.2768000000000016e-05]
Epoch 213600 / 400000 | Train Loss: 0.00026725 | Test Loss: 0.00038257 | lr: [3.2768000000000016e-05]
Epoch 213700 / 400000 | Train Loss: 0.00027676 | Test Loss: 0.00039044 | lr: [3.2768000000000016e-05]
Epoch 213800 / 400000 | Train Loss: 0.00027474 | Test Loss: 0.00039206 | lr: [3.2768000000000016e-05]
Epoch 213900 / 400000 | Train Loss: 0.00026727 | Test Loss: 0.00038302 | lr: [3.2768000000000016e-05]
Epoch 214000 / 400000 | Train Loss: 0.00028022 | Test Loss: 0.00039048 | lr: [3.2768000000000016e-05]
Epoch 214100 / 400000 | Train Loss: 0.00027319 | Test Loss: 0.00039033 | lr: [3.2768000000000016e-05]
Epoch 214200 / 400000 | Train Loss: 0.00026979 | Test Loss: 0.00038557 | lr: [3.2768000000000016e-05]
